machine_id,time_stamp,cpu_util_precent,mem_util_percent,mem_gps,mkpi,net_in,net_out,disk_io_percent
m_1831,408620,23.0,92,,,45.85,37.36,5
m_1831,408630,21.0,91,,,45.85,37.36,5
m_1831,408640,23.0,92,,,45.85,37.36,5
m_1831,408650,24.0,92,,,45.85,37.36,5
m_1831,408660,26.0,92,,,45.85,37.36,5
m_1831,408670,35.0,93,,,45.85,37.36,5
m_1831,408680,29.0,93,,,45.85,37.36,5
m_1831,408690,26.0,93,,,45.85,37.36,5
m_1831,408700,31.0,93,,,45.85,37.36,5
m_1831,408710,24.0,93,,,45.85,37.36,5
m_1831,408720,26.0,93,,,45.85,37.36,8
m_1831,408730,28.0,93,,,45.85,37.36,8
m_1831,408740,25.0,93,,,45.85,37.36,8
m_1831,408750,31.0,93,,,45.85,37.36,8
m_1831,408760,26.0,93,,,45.85,37.36,8
m_1831,408770,27.0,93,,,45.85,37.36,8
m_1831,408780,28.0,93,,,45.85,37.36,9
m_1831,408790,28.0,93,,,45.85,37.36,9
m_1831,408800,27.0,93,,,45.85,37.36,9
m_1831,408810,32.0,93,,,45.85,37.37,9
m_1831,408820,30.0,93,,,45.85,37.37,9
m_1831,408830,25.0,93,,,45.85,37.37,9
m_1831,408840,25.0,93,,,45.85,37.37,6
m_1831,408850,26.0,93,,,45.85,37.37,6
m_1831,408860,24.0,92,,,45.85,37.37,6
m_1831,408870,30.0,93,,,45.85,37.37,6
m_1831,408880,28.0,93,,,45.85,37.37,6
m_1831,408890,25.0,93,,,45.85,37.37,6
m_1831,408900,26.0,93,,,45.85,37.37,7
m_1831,408910,32.0,93,,,45.85,37.37,7
m_1831,408920,29.0,93,,,45.85,37.37,7
m_1831,408930,28.0,93,,,45.85,37.37,7
m_1831,408940,25.0,92,,,45.86,37.37,7
m_1831,408950,27.0,93,,,45.86,37.37,7
m_1831,408960,26.0,93,,,45.86,37.37,6
m_1831,408970,24.0,92,,,45.86,37.37,6
m_1831,408980,22.0,92,,,45.86,37.37,6
m_1831,408990,26.0,93,,,45.86,37.37,6
m_1831,409000,26.0,93,,,45.86,37.37,6
m_1831,409010,23.0,93,,,45.86,37.37,6
m_1831,409020,22.0,92,,,45.86,37.37,6
m_1831,409030,22.0,92,,,45.86,37.37,6
m_1831,409040,20.0,92,,,45.86,37.37,6
m_1831,409050,23.0,92,,,45.86,37.37,6
m_1831,409060,23.0,92,,,45.86,37.37,6
m_1831,409070,22.0,92,,,45.86,37.37,6
m_1831,409080,25.0,92,,,45.86,37.37,6
m_1831,409090,27.0,93,,,45.86,37.37,6
m_1831,409100,26.0,93,,,45.86,37.37,6
m_1831,409110,25.0,93,,,45.86,37.37,6
m_1831,409120,24.0,92,,,45.86,37.37,6
m_1831,409130,23.0,92,,,45.86,37.37,6
m_1831,409140,23.0,92,,,45.86,37.37,7
m_1831,409150,25.0,92,,,45.86,37.37,7
m_1831,409160,22.0,92,,,45.86,37.37,7
m_1831,409170,23.0,92,,,45.86,37.37,7
m_1831,409180,24.0,92,,,45.86,37.37,7
m_1831,409190,25.0,92,,,45.86,37.37,7
m_1831,409200,33.0,93,,,45.86,37.37,5
m_1831,409210,39.0,93,,,45.86,37.37,5
m_1831,409220,27.0,93,,,45.86,37.37,5
m_1831,409230,35.0,93,,,45.86,37.37,5
m_1831,409240,36.0,93,,,45.86,37.37,5
m_1831,409250,26.0,93,,,45.86,37.37,5
m_1831,409260,27.0,93,,,45.86,37.37,5
m_1831,409270,32.0,94,,,45.86,37.37,5
m_1831,409280,29.0,93,,,45.86,37.37,5
m_1831,409290,25.0,93,,,45.86,37.37,5
m_1831,409300,26.0,93,,,45.86,37.37,5
m_1831,409310,25.0,93,,,45.86,37.37,5
m_1831,409320,40.0,93,,,45.86,37.37,9
m_1831,409330,39.0,94,,,45.86,37.37,9
m_1831,409340,26.0,93,,,45.86,37.37,9
m_1831,409350,32.0,94,,,45.86,37.37,9
m_1831,409360,31.0,94,,,45.86,37.37,9
m_1831,409370,26.0,93,,,45.86,37.37,9
m_1831,409380,26.0,93,,,45.86,37.37,8
m_1831,409390,29.0,93,,,45.86,37.37,8
m_1831,409400,27.0,93,,,45.86,37.37,8
m_1831,409410,26.0,92,,,45.86,37.37,8
m_1831,409420,26.0,92,,,45.86,37.37,8
m_1831,409430,26.0,92,,,45.86,37.37,8
m_1831,409440,24.0,92,,,45.86,37.38,6
m_1831,409450,26.0,92,,,45.86,37.38,6
m_1831,409460,44.0,92,,,45.86,37.38,6
m_1831,409470,28.0,92,,,45.86,37.38,6
m_1831,409480,26.0,92,,,45.86,37.38,6
m_1831,409490,24.0,92,,,45.86,37.38,6
m_1831,409500,37.0,93,,,45.86,37.38,5
m_1831,409510,34.0,92,,,45.86,37.38,5
m_1831,409520,27.0,93,,,45.86,37.38,5
m_1831,409530,28.0,93,,,45.86,37.38,5
m_1831,409540,30.0,93,,,45.86,37.38,5
m_1831,409550,26.0,93,,,45.86,37.38,5
m_1831,409560,26.0,93,,,45.86,37.38,9
m_1831,409570,27.0,92,,,45.86,37.38,9
m_1831,409580,26.0,92,,,45.86,37.38,9
m_1831,409590,25.0,92,,,45.86,37.38,9
m_1831,409600,31.0,93,,,45.87,37.38,9
m_1831,409610,27.0,92,,,45.87,37.38,9
m_1831,409620,28.0,92,,,45.87,37.38,9
m_1831,409630,32.0,93,,,45.87,37.38,9
m_1831,409640,34.0,93,,,45.87,37.38,9
m_1831,409650,38.0,93,,,45.87,37.38,9
m_1831,409660,37.0,93,,,45.87,37.38,9
m_1831,409670,37.0,92,,,45.87,37.38,9
m_1831,409680,36.0,92,,,45.87,37.38,7
m_1831,409690,36.0,92,,,45.87,37.38,7
m_1831,409700,35.0,92,,,45.87,37.38,7
m_1831,409710,37.0,92,,,45.87,37.38,7
m_1831,409720,39.0,93,,,45.87,37.38,7
m_1831,409730,37.0,92,,,45.87,37.38,7
m_1831,409740,37.0,93,,,45.87,37.38,5
m_1831,409750,40.0,93,,,45.87,37.38,5
m_1831,409760,39.0,93,,,45.87,37.38,5
m_1831,409770,30.0,93,,,45.87,37.38,5
m_1831,409780,27.0,94,,,45.87,37.38,5
m_1831,409790,28.0,94,,,45.87,37.38,5
m_1831,409800,31.0,94,,,45.87,37.38,5
m_1831,409810,31.0,93,,,45.87,37.38,5
m_1831,409820,27.0,93,,,45.87,37.38,5
m_1831,409830,32.0,94,,,45.87,37.38,5
m_1831,409840,34.0,94,,,45.87,37.38,5
m_1831,409850,32.0,94,,,45.87,37.38,5
m_1831,409860,33.0,95,,,45.87,37.38,4
m_1831,409870,35.0,95,,,45.87,37.38,4
m_1831,409880,31.0,95,,,45.87,37.38,4
m_1831,409890,26.0,95,,,45.87,37.38,4
m_1831,409900,29.0,95,,,45.87,37.38,4
m_1831,409910,29.0,96,,,45.87,37.38,4
m_1831,409920,29.0,95,,,45.87,37.38,6
m_1831,409930,31.0,96,,,45.87,37.38,6
m_1831,409940,29.0,96,,,45.87,37.38,6
m_1831,409950,29.0,96,,,45.87,37.38,6
m_1831,409960,31.0,96,,,45.87,37.38,6
m_1831,409970,31.0,95,,,45.87,37.38,6
m_1831,409980,28.0,95,,,45.87,37.38,9
m_1831,409990,31.0,96,,,45.87,37.38,9
m_1831,410000,29.0,95,,,45.87,37.38,9
m_1831,410010,34.0,96,,,45.87,37.38,9
m_1831,410020,30.0,95,,,45.87,37.38,9
m_1831,410030,32.0,96,,,45.87,37.38,9
m_1831,410040,32.0,96,,,45.87,37.38,6
m_1831,410050,32.0,96,,,45.87,37.38,6
m_1831,410060,33.0,96,,,45.87,37.38,6
m_1831,410070,34.0,96,,,45.87,37.38,6
m_1831,410080,29.0,96,,,45.87,37.38,6
m_1831,410090,31.0,96,,,45.87,37.38,6
m_1831,410100,31.0,96,,,45.87,37.38,6
m_1831,410110,35.0,96,,,45.87,37.38,6
m_1831,410120,29.0,96,,,45.87,37.38,6
m_1831,410130,31.0,96,,,45.87,37.38,6
m_1831,410140,32.0,96,,,45.87,37.38,6
m_1831,410150,31.0,96,,,45.87,37.38,6
m_1831,410160,33.0,96,,,45.87,37.38,5
m_1831,410170,32.0,95,,,45.87,37.38,5
m_1831,410180,26.0,95,,,45.87,37.38,5
m_1831,410190,29.0,95,,,45.87,37.38,5
m_1831,410200,33.0,95,,,45.87,37.38,5
m_1831,410210,30.0,95,,,45.87,37.38,5
m_1831,410220,33.0,95,,,45.87,37.38,5
m_1831,410230,34.0,95,,,45.87,37.38,5
m_1831,410240,29.0,95,,,45.87,37.38,5
m_1831,410250,29.0,95,,,45.87,37.38,5
m_1831,410260,28.0,95,,,45.87,37.38,5
m_1831,410270,26.0,95,,,45.87,37.38,5
m_1831,410280,28.0,95,,,45.87,37.39,5
m_1831,410290,29.0,95,,,45.87,37.39,5
m_1831,410300,28.0,95,,,45.87,37.39,5
m_1831,410310,28.0,95,,,45.87,37.39,5
m_1831,410320,30.0,95,,,45.87,37.39,5
m_1831,410330,28.0,95,,,45.87,37.39,5
m_1831,410340,27.0,95,,,45.87,37.39,4
m_1831,410350,29.0,95,,,45.87,37.39,4
m_1831,410360,28.0,95,,,45.87,37.39,4
m_1831,410370,28.0,95,,,45.87,37.39,4
m_1831,410380,29.0,95,,,45.87,37.39,4
m_1831,410390,26.0,95,,,45.87,37.39,4
m_1831,410400,26.0,94,,,45.87,37.39,4
m_1831,410410,32.0,94,,,45.87,37.39,4
m_1831,410420,26.0,94,,,45.87,37.39,4
m_1831,410430,27.0,94,,,45.87,37.39,4
m_1831,410440,29.0,94,,,45.87,37.39,4
m_1831,410450,30.0,95,,,45.87,37.39,4
m_1831,410460,27.0,95,,,45.87,37.39,5
m_1831,410470,31.0,95,,,45.87,37.39,5
m_1831,410480,27.0,95,,,45.87,37.39,5
m_1831,410490,28.0,95,,,45.87,37.39,5
m_1831,410500,29.0,96,,,45.87,37.39,5
m_1831,410510,29.0,95,,,45.87,37.39,5
m_1831,410520,26.0,94,,,45.87,37.39,7
m_1831,410530,25.0,94,,,45.87,37.39,7
m_1831,410540,24.0,94,,,45.87,37.39,7
m_1831,410550,25.0,94,,,45.87,37.39,7
m_1831,410560,28.0,94,,,45.88,37.39,7
m_1831,410570,35.0,94,,,45.88,37.39,7
m_1831,410580,39.0,94,,,45.88,37.39,7
m_1831,410590,38.0,94,,,45.88,37.39,7
m_1831,410600,37.0,94,,,45.88,37.39,7
m_1831,410610,33.0,94,,,45.88,37.39,7
m_1831,410620,27.0,94,,,45.88,37.39,7
m_1831,410630,29.0,94,,,45.88,37.39,7
m_1831,410640,28.0,94,,,45.88,37.39,5
m_1831,410650,30.0,94,,,45.88,37.39,5
m_1831,410660,30.0,94,,,45.88,37.39,5
m_1831,410670,30.0,94,,,45.88,37.39,5
m_1831,410680,32.0,95,,,45.88,37.39,5
m_1831,410690,32.0,95,,,45.88,37.39,5
m_1831,410700,32.0,96,,,45.88,37.39,5
m_1831,410710,35.0,96,,,45.88,37.39,5
m_1831,410720,31.0,96,,,45.88,37.39,5
m_1831,410730,30.0,95,,,45.88,37.39,5
m_1831,410740,34.0,96,,,45.88,37.39,5
m_1831,410750,34.0,96,,,45.88,37.39,5
m_1831,410760,33.0,96,,,45.88,37.39,5
m_1831,410770,31.0,96,,,45.88,37.39,5
m_1831,410780,28.0,95,,,45.88,37.39,5
m_1831,410790,31.0,95,,,45.88,37.39,5
m_1831,410800,34.0,96,,,45.88,37.39,5
m_1831,410810,30.0,95,,,45.88,37.39,5
m_1831,410820,30.0,95,,,45.88,37.39,4
m_1831,410830,33.0,95,,,45.88,37.39,4
m_1831,410840,30.0,95,,,45.88,37.39,4
m_1831,410850,30.0,95,,,45.88,37.39,4
m_1831,410860,35.0,95,,,45.88,37.39,4
m_1831,410870,53.0,96,,,45.88,37.39,4
m_1831,410880,53.0,96,,,45.88,37.39,9
m_1831,410890,42.0,96,,,45.88,37.39,9
m_1831,410900,31.0,96,,,45.88,37.39,9
m_1831,410910,31.0,96,,,45.88,37.39,9
m_1831,410920,31.0,96,,,45.88,37.39,9
m_1831,410930,28.0,95,,,45.88,37.39,9
m_1831,410940,29.0,95,,,45.88,37.39,5
m_1831,410950,30.0,95,,,45.88,37.39,5
m_1831,410960,27.0,95,,,45.88,37.39,5
m_1831,410970,26.0,95,,,45.88,37.39,5
m_1831,410980,26.0,95,,,45.88,37.39,5
m_1831,410990,26.0,95,,,45.88,37.39,5
m_1831,411000,27.0,95,,,45.88,37.39,4
m_1831,411010,31.0,95,,,45.88,37.39,4
m_1831,411020,26.0,95,,,45.88,37.39,4
m_1831,411030,27.0,94,,,45.88,37.39,4
m_1831,411040,27.0,95,,,45.88,37.39,4
m_1831,411050,26.0,95,,,45.88,37.39,4
m_1831,411060,26.0,95,,,45.88,37.39,4
m_1831,411070,30.0,95,,,45.88,37.39,4
m_1831,411080,30.0,95,,,45.88,37.39,4
m_1831,411090,28.0,95,,,45.88,37.39,4
m_1831,411100,28.0,95,,,45.88,37.39,4
m_1831,411110,29.0,95,,,45.88,37.39,4
m_1831,411120,29.0,95,,,45.88,37.4,5
m_1831,411130,29.0,95,,,45.88,37.4,5
m_1831,411140,27.0,95,,,45.88,37.4,5
m_1831,411150,27.0,95,,,45.88,37.4,5
m_1831,411160,26.0,95,,,45.88,37.4,5
m_1831,411170,26.0,95,,,45.88,37.4,5
m_1831,411180,25.0,95,,,45.88,37.4,5
m_1831,411190,27.0,95,,,45.88,37.4,5
m_1831,411200,24.0,95,,,45.88,37.4,5
m_1831,411210,23.0,95,,,45.88,37.4,5
m_1831,411220,25.0,95,,,45.88,37.4,5
m_1831,411230,24.0,94,,,45.88,37.4,5
m_1831,411240,25.0,94,,,45.88,37.4,5
m_1831,411250,28.0,94,,,45.88,37.4,5
m_1831,411260,27.0,94,,,45.88,37.4,5
m_1831,411270,26.0,94,,,45.88,37.4,5
m_1831,411280,36.0,95,,,45.88,37.4,5
m_1831,411290,43.0,95,,,45.88,37.4,5
m_1831,411300,39.0,96,,,45.88,37.4,7
m_1831,411310,41.0,96,,,45.88,37.4,7
m_1831,411320,36.0,96,,,45.88,37.4,7
m_1831,411330,37.0,96,,,45.88,37.4,7
m_1831,411340,34.0,96,,,45.88,37.4,7
m_1831,411350,36.0,96,,,45.88,37.4,7
m_1831,411360,36.0,96,,,45.88,37.4,5
m_1831,411370,35.0,96,,,45.88,37.4,5
m_1831,411380,32.0,96,,,45.88,37.4,5
m_1831,411390,34.0,97,,,45.88,37.4,5
m_1831,411400,32.0,97,,,45.88,37.4,5
m_1831,411410,31.0,97,,,45.88,37.4,5
m_1831,411420,32.0,97,,,45.88,37.4,5
m_1831,411430,34.0,98,,,45.88,37.4,5
m_1831,411440,38.0,98,,,45.89,37.4,5
m_1831,411450,56.0,98,,,45.89,37.4,5
m_1831,411460,47.0,94,,,45.89,37.4,5
m_1831,411470,32.0,94,,,45.89,37.4,5
m_1831,411480,32.0,95,,,45.89,37.4,4
m_1831,411490,36.0,95,,,45.89,37.4,4
m_1831,411500,33.0,95,,,45.89,37.4,4
m_1831,411510,39.0,96,,,45.89,37.4,4
m_1831,411520,36.0,95,,,45.89,37.4,4
m_1831,411530,35.0,95,,,45.89,37.4,4
m_1831,411540,34.0,95,,,45.89,37.4,7
m_1831,411550,38.0,95,,,45.89,37.4,7
m_1831,411560,36.0,95,,,45.89,37.4,7
m_1831,411570,36.0,96,,,45.89,37.4,7
m_1831,411580,39.0,96,,,45.89,37.4,7
m_1831,411590,35.0,95,,,45.89,37.4,7
m_1831,411600,33.0,95,,,45.89,37.4,8
m_1831,411610,34.0,94,,,45.89,37.4,8
m_1831,411620,28.0,94,,,45.89,37.4,8
m_1831,411630,29.0,94,,,45.89,37.4,8
m_1831,411640,34.0,94,,,45.89,37.4,8
m_1831,411650,33.0,94,,,45.89,37.4,8
m_1831,411660,33.0,94,,,45.89,37.4,7
m_1831,411670,31.0,94,,,45.89,37.4,7
m_1831,411680,33.0,95,,,45.89,37.4,7
m_1831,411690,30.0,94,,,45.89,37.4,7
m_1831,411700,31.0,94,,,45.89,37.4,7
m_1831,411710,28.0,95,,,45.89,37.4,7
m_1831,411720,29.0,95,,,45.89,37.4,6
m_1831,411730,32.0,94,,,45.89,37.4,6
m_1831,411740,30.0,94,,,45.89,37.4,6
m_1831,411750,29.0,94,,,45.89,37.4,6
m_1831,411760,26.0,94,,,45.89,37.4,6
m_1831,411770,26.0,94,,,45.89,37.4,6
m_1831,411780,27.0,94,,,45.89,37.4,5
m_1831,411790,27.0,94,,,45.89,37.4,5
m_1831,411800,27.0,94,,,45.89,37.4,5
m_1831,411820,29.0,94,,,45.89,37.4,5
m_1831,411830,25.0,94,,,45.89,37.4,5
m_1831,411840,26.0,94,,,45.89,37.41,5
m_1831,411850,27.0,94,,,45.89,37.41,5
m_1831,411860,25.0,94,,,45.89,37.41,5
m_1831,411870,28.0,94,,,45.89,37.41,5
m_1831,411880,28.0,95,,,45.89,37.41,5
m_1831,411890,26.0,95,,,45.89,37.41,5
m_1831,411900,28.0,95,,,45.89,37.41,7
m_1831,411910,31.0,95,,,45.89,37.41,7
m_1831,411920,27.0,95,,,45.89,37.41,7
m_1831,411930,30.0,95,,,45.89,37.41,7
m_1831,411940,28.0,94,,,45.89,37.41,7
m_1831,411950,26.0,94,,,45.89,37.41,7
m_1831,411960,27.0,94,,,45.89,37.41,8
m_1831,411970,29.0,94,,,45.89,37.41,8
m_1831,411980,25.0,94,,,45.89,37.41,8
m_1831,411990,32.0,95,,,45.89,37.41,8
m_1831,412000,30.0,95,,,45.89,37.41,8
m_1831,412010,33.0,95,,,45.89,37.41,8
m_1831,412020,30.0,96,,,45.89,37.41,6
m_1831,412030,34.0,96,,,45.89,37.41,6
m_1831,412040,30.0,96,,,45.89,37.41,6
m_1831,412050,25.0,95,,,45.89,37.41,6
m_1831,412060,26.0,94,,,45.89,37.41,6
m_1831,412070,25.0,94,,,45.89,37.41,6
m_1831,412080,29.0,94,,,45.89,37.41,7
m_1831,412090,30.0,94,,,45.89,37.41,7
m_1831,412100,34.0,95,,,45.89,37.41,7
m_1831,412110,54.0,95,,,45.89,37.41,7
m_1831,412120,51.0,95,,,45.89,37.41,7
m_1831,412130,50.0,95,,,45.89,37.41,7
m_1831,412140,48.0,95,,,45.89,37.41,7
m_1831,412150,49.0,96,,,45.89,37.41,7
m_1831,412160,45.0,96,,,45.89,37.41,7
m_1831,412170,43.0,96,,,45.89,37.41,7
m_1831,412180,38.0,96,,,45.89,37.41,7
m_1831,412190,36.0,96,,,45.89,37.41,7
m_1831,412200,32.0,96,,,45.89,37.41,10
m_1831,412210,38.0,96,,,45.89,37.41,10
m_1831,412220,37.0,95,,,45.89,37.41,10
m_1831,412230,47.0,96,,,45.89,37.41,10
m_1831,412240,40.0,96,,,45.89,37.41,10
m_1831,412250,35.0,95,,,45.89,37.41,10
m_1831,412260,33.0,95,,,45.9,37.41,9
m_1831,412270,35.0,95,,,45.9,37.41,9
m_1831,412280,31.0,95,,,45.9,37.41,9
m_1831,412290,31.0,95,,,45.9,37.41,9
m_1831,412300,33.0,96,,,45.9,37.41,9
m_1831,412310,33.0,95,,,45.9,37.41,9
m_1831,412320,29.0,95,,,45.9,37.41,7
m_1831,412330,29.0,94,,,45.9,37.41,7
m_1831,412340,26.0,94,,,45.9,37.41,7
m_1831,412350,25.0,93,,,45.9,37.41,7
m_1831,412360,25.0,93,,,45.9,37.41,7
m_1831,412370,26.0,93,,,45.9,37.41,7
m_1831,412380,29.0,94,,,45.9,37.41,5
m_1831,412390,29.0,93,,,45.9,37.41,5
m_1831,412400,29.0,94,,,45.9,37.41,5
m_1831,412410,33.0,94,,,45.9,37.41,5
m_1831,412420,34.0,94,,,45.9,37.41,5
m_1831,412430,30.0,93,,,45.9,37.41,5
m_1831,412440,34.0,94,,,45.9,37.41,6
m_1831,412450,32.0,93,,,45.9,37.41,6
m_1831,412460,30.0,93,,,45.9,37.41,6
m_1831,412470,30.0,93,,,45.9,37.41,6
m_1831,412480,29.0,93,,,45.9,37.41,6
m_1831,412490,29.0,94,,,45.9,37.41,6
m_1831,412500,31.0,93,,,45.9,37.41,6
m_1831,412510,31.0,93,,,45.9,37.41,6
m_1831,412520,28.0,93,,,45.9,37.41,6
m_1831,412530,29.0,94,,,45.9,37.41,6
m_1831,412540,29.0,94,,,45.9,37.41,6
m_1831,412550,29.0,94,,,45.9,37.41,6
m_1831,412560,29.0,94,,,45.9,37.41,5
m_1831,412570,29.0,93,,,45.9,37.41,5
m_1831,412580,25.0,93,,,45.9,37.41,5
m_1831,412590,29.0,94,,,45.9,37.41,5
m_1831,412600,30.0,94,,,45.9,37.41,5
m_1831,412610,28.0,93,,,45.9,37.41,5
m_1831,412620,26.0,93,,,45.9,37.41,7
m_1831,412630,27.0,93,,,45.9,37.41,7
m_1831,412640,29.0,93,,,45.9,37.41,7
m_1831,412650,23.0,93,,,45.9,37.41,7
m_1831,412660,26.0,93,,,45.9,37.41,7
m_1831,412670,26.0,93,,,45.9,37.41,7
m_1831,412680,24.0,93,,,45.9,37.41,5
m_1831,412690,27.0,93,,,45.9,37.41,5
m_1831,412700,29.0,94,,,45.9,37.42,5
m_1831,412710,29.0,94,,,45.9,37.42,5
m_1831,412720,30.0,94,,,45.9,37.42,5
m_1831,412730,33.0,94,,,45.9,37.42,5
m_1831,412740,27.0,93,,,45.9,37.42,6
m_1831,412750,30.0,94,,,45.9,37.42,6
m_1831,412760,26.0,93,,,45.9,37.42,6
m_1831,412770,26.0,93,,,45.9,37.42,6
m_1831,412780,26.0,93,,,45.9,37.42,6
m_1831,412790,24.0,93,,,45.9,37.42,6
m_1831,412800,25.0,93,,,45.9,37.42,6
m_1831,412810,32.0,93,,,45.9,37.42,6
m_1831,412820,26.0,93,,,45.9,37.42,6
m_1831,412830,28.0,93,,,45.9,37.42,6
m_1831,412840,27.0,93,,,45.9,37.42,6
m_1831,412850,28.0,94,,,45.9,37.42,6
m_1831,412860,25.0,93,,,45.9,37.42,7
m_1831,412870,24.0,92,,,45.9,37.42,7
m_1831,412880,23.0,92,,,45.9,37.42,7
m_1831,412890,25.0,93,,,45.9,37.42,7
m_1831,412900,23.0,93,,,45.9,37.42,7
m_1831,412910,27.0,93,,,45.9,37.42,7
m_1831,412920,25.0,93,,,45.9,37.42,6
m_1831,412930,28.0,93,,,45.9,37.42,6
m_1831,412940,24.0,93,,,45.9,37.42,6
m_1831,412950,24.0,93,,,45.9,37.42,6
m_1831,412960,23.0,93,,,45.9,37.42,6
m_1831,412970,24.0,93,,,45.9,37.42,6
m_1831,412980,26.0,93,,,45.9,37.42,5
m_1831,412990,27.0,93,,,45.9,37.42,5
m_1831,413000,25.0,93,,,45.9,37.42,5
m_1831,413010,24.0,93,,,45.9,37.42,5
m_1831,413020,24.0,93,,,45.9,37.42,5
m_1831,413030,23.0,93,,,45.9,37.42,5
m_1831,413040,26.0,93,,,45.9,37.42,5
m_1831,413050,27.0,93,,,45.9,37.42,5
m_1831,413060,24.0,93,,,45.9,37.42,5
m_1831,413070,24.0,93,,,45.9,37.42,5
m_1831,413080,24.0,94,,,45.9,37.42,5
m_1831,413090,23.0,94,,,45.9,37.42,5
m_1831,413100,22.0,93,,,45.9,37.42,4
m_1831,413110,27.0,93,,,45.9,37.42,4
m_1831,413120,26.0,93,,,45.9,37.42,4
m_1831,413130,24.0,93,,,45.9,37.42,4
m_1831,413140,26.0,93,,,45.9,37.42,4
m_1831,413150,26.0,93,,,45.9,37.42,4
m_1831,413160,24.0,93,,,45.9,37.42,7
m_1831,413170,29.0,93,,,45.9,37.42,7
m_1831,413180,35.0,94,,,45.9,37.42,7
m_1831,413190,28.0,94,,,45.9,37.42,7
m_1831,413200,30.0,94,,,45.9,37.42,7
m_1831,413210,31.0,94,,,45.9,37.42,7
m_1831,413220,29.0,94,,,45.91,37.42,6
m_1831,413230,41.0,95,,,45.91,37.42,6
m_1831,413240,52.0,95,,,45.91,37.42,6
m_1831,413250,40.0,95,,,45.91,37.42,6
m_1831,413260,29.0,94,,,45.91,37.42,6
m_1831,413270,26.0,94,,,45.91,37.42,6
m_1831,413280,27.0,94,,,45.91,37.42,6
m_1831,413290,28.0,94,,,45.91,37.42,6
m_1831,413300,28.0,94,,,45.91,37.42,6
m_1831,413310,29.0,95,,,45.91,37.42,6
m_1831,413320,29.0,95,,,45.91,37.42,6
m_1831,413330,27.0,94,,,45.91,37.42,6
m_1831,413340,28.0,95,,,45.91,37.42,6
m_1831,413350,30.0,94,,,45.91,37.42,6
m_1831,413360,27.0,94,,,45.91,37.42,6
m_1831,413370,28.0,94,,,45.91,37.42,6
m_1831,413380,25.0,94,,,45.91,37.42,6
m_1831,413390,28.0,94,,,45.91,37.42,6
m_1831,413400,26.0,94,,,45.91,37.42,10
m_1831,413410,31.0,94,,,45.91,37.42,10
m_1831,413420,25.0,94,,,45.91,37.42,10
m_1831,413430,30.0,95,,,45.91,37.42,10
m_1831,413440,34.0,95,,,45.91,37.42,10
m_1831,413450,31.0,95,,,45.91,37.42,10
m_1831,413460,31.0,95,,,45.91,37.42,11
m_1831,413470,33.0,95,,,45.91,37.42,11
m_1831,413480,30.0,95,,,45.91,37.42,11
m_1831,413490,31.0,95,,,45.91,37.42,11
m_1831,413500,30.0,95,,,45.91,37.42,11
m_1831,413510,29.0,95,,,45.91,37.42,11
m_1831,413520,30.0,96,,,45.91,37.42,6
m_1831,413530,32.0,96,,,45.91,37.42,6
m_1831,413540,30.0,96,,,45.91,37.42,6
m_1831,413550,28.0,96,,,45.91,37.42,6
m_1831,413560,29.0,96,,,45.91,37.42,6
m_1831,413570,31.0,96,,,45.91,37.42,6
m_1831,413580,33.0,97,,,45.91,37.42,6
m_1831,413590,32.0,97,,,45.91,37.42,6
m_1831,413600,30.0,97,,,45.91,37.42,6
m_1831,413610,29.0,97,,,45.91,37.42,6
m_1831,413620,28.0,97,,,45.91,37.42,6
m_1831,413630,26.0,97,,,45.91,37.42,6
m_1831,413640,28.0,97,,,45.91,37.42,6
m_1831,413650,28.0,97,,,45.91,37.43,6
m_1831,413660,28.0,97,,,45.91,37.43,6
m_1831,413670,36.0,97,,,45.91,37.43,6
m_1831,413680,41.0,98,,,45.91,37.43,6
m_1831,413690,42.0,97,,,45.91,37.43,6
m_1831,413700,37.0,96,,,45.91,37.43,7
m_1831,413710,34.0,97,,,45.91,37.43,7
m_1831,413720,27.0,97,,,45.91,37.43,7
m_1831,413730,30.0,97,,,45.91,37.43,7
m_1831,413740,30.0,97,,,45.91,37.43,7
m_1831,413750,28.0,97,,,45.91,37.43,7
m_1831,413760,31.0,97,,,45.91,37.43,7
m_1831,413770,31.0,97,,,45.91,37.43,7
m_1831,413780,29.0,97,,,45.91,37.43,7
m_1831,413790,29.0,96,,,45.91,37.43,7
m_1831,413800,28.0,96,,,45.91,37.43,7
m_1831,413810,29.0,96,,,45.91,37.43,7
m_1831,413820,29.0,96,,,45.91,37.43,6
m_1831,413830,33.0,96,,,45.91,37.43,6
m_1831,413840,30.0,96,,,45.91,37.43,6
m_1831,413850,30.0,96,,,45.91,37.43,6
m_1831,413860,30.0,96,,,45.91,37.43,6
m_1831,413870,29.0,96,,,45.91,37.43,6
m_1831,413880,29.0,96,,,45.91,37.43,5
m_1831,413890,31.0,96,,,45.91,37.43,5
m_1831,413900,30.0,96,,,45.91,37.43,5
m_1831,413910,28.0,96,,,45.91,37.43,5
m_1831,413920,38.0,96,,,45.91,37.43,5
m_1831,413930,38.0,96,,,45.91,37.43,5
m_1831,413940,29.0,95,,,45.91,37.43,10
m_1831,413950,28.0,95,,,45.91,37.43,10
m_1831,413960,30.0,94,,,45.91,37.43,10
m_1831,413970,26.0,94,,,45.91,37.43,10
m_1831,413980,24.0,92,,,45.91,37.43,10
